asn=0    	id=-1  	Main	copying configuration file E:\test-projects\TSCH_experiment\examples\twoNodeExmp\configManual.json to output directory E:\test-projects\TSCH_experiment\results\2022-01-26_11-18-20\configManual.json[MAIN]
asn=31328	id=4   	Node	scanning on channel=25...[NODE]
asn=31328	id=3   	Node	scanning on channel=20...[NODE]
asn=31429	id=4   	Node	scanning on channel=26...[NODE]
asn=31429	id=3   	Node	scanning on channel=15...[NODE]
asn=31530	id=4   	Node	scanning on channel=25...[NODE]
asn=31530	id=3   	Node	scanning on channel=20...[NODE]
asn=31610	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31610	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31610	id=2   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=31610	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31610	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31610	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31610	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=31610	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=31610	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 15], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=31610	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31611	id=1   	App	rx app packet seqnum=15 from=2 at cell [ts: 1, co: 1][NODE]
asn=31611	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=31611	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31611	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31631	id=4   	Node	scanning on channel=20...[NODE]
asn=31631	id=3   	Node	scanning on channel=15...[NODE]
asn=31673	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=31732	id=4   	Node	scanning on channel=15...[NODE]
asn=31833	id=3   	Node	scanning on channel=26...[NODE]
asn=31833	id=4   	Node	scanning on channel=25...[NODE]
asn=31934	id=3   	Node	scanning on channel=20...[NODE]
asn=31934	id=4   	Node	scanning on channel=20...[NODE]
asn=32035	id=3   	Node	scanning on channel=15...[NODE]
asn=32035	id=4   	Node	scanning on channel=26...[NODE]
asn=32136	id=3   	Node	scanning on channel=20...[NODE]
asn=32200	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32200	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32200	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32237	id=4   	Node	scanning on channel=25...[NODE]
asn=32338	id=4   	Node	scanning on channel=26...[NODE]
asn=32394	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=32427	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32427	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=32427	id=2   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=32427	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32427	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32427	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32427	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=32427	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=32427	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 16], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=32427	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32431	id=1   	App	rx app packet seqnum=16 from=2 at cell [ts: 1, co: 1][NODE]
asn=32431	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=32431	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32431	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32439	id=3   	Node	scanning on channel=15...[NODE]
asn=32540	id=3   	Node	scanning on channel=25...[NODE]
asn=32540	id=4   	Node	scanning on channel=15...[NODE]
asn=32641	id=3   	Node	scanning on channel=26...[NODE]
asn=32641	id=4   	Node	scanning on channel=20...[NODE]
asn=32742	id=3   	Node	scanning on channel=15...[NODE]
asn=32742	id=4   	Node	scanning on channel=26...[NODE]
asn=32843	id=4   	Node	scanning on channel=15...[NODE]
asn=32944	id=3   	Node	scanning on channel=25...[NODE]
asn=32946	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=33045	id=3   	Node	scanning on channel=15...[NODE]
asn=33146	id=3   	Node	scanning on channel=20...[NODE]
asn=33146	id=4   	Node	scanning on channel=25...[NODE]
asn=33247	id=3   	Node	scanning on channel=25...[NODE]
asn=33247	id=4   	Node	scanning on channel=26...[NODE]
asn=33348	id=3   	Node	scanning on channel=15...[NODE]
asn=33348	id=4   	Node	scanning on channel=20...[NODE]
asn=33406	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33406	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=33406	id=2   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=33406	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33406	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33406	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33406	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=33406	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=33406	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 17], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=33406	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33406	id=1   	App	rx app packet seqnum=17 from=2 at cell [ts: 1, co: 1][NODE]
asn=33406	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=33406	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33406	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33449	id=3   	Node	scanning on channel=20...[NODE]
asn=33449	id=4   	Node	scanning on channel=15...[NODE]
asn=33550	id=3   	Node	scanning on channel=25...[NODE]
asn=33550	id=4   	Node	scanning on channel=26...[NODE]
asn=33651	id=3   	Node	scanning on channel=20...[NODE]
asn=33752	id=3   	Node	scanning on channel=15...[NODE]
asn=33752	id=4   	Node	scanning on channel=20...[NODE]
asn=33790	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33790	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33790	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33931	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=33954	id=3   	Node	scanning on channel=26...[NODE]
asn=33957	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=34054	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=34054	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=34054	id=2   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=34054	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34054	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=34054	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=34054	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=34054	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=34054	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 18], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=34054	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=34055	id=3   	Node	scanning on channel=20...[NODE]
asn=34055	id=4   	Node	scanning on channel=26...[NODE]
asn=34056	id=1   	App	rx app packet seqnum=18 from=2 at cell [ts: 1, co: 1][NODE]
asn=34056	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=34056	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=34056	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34156	id=3   	Node	scanning on channel=26...[NODE]
asn=34358	id=3   	Node	scanning on channel=20...[NODE]
asn=34459	id=3   	Node	scanning on channel=25...[NODE]
asn=34459	id=4   	Node	scanning on channel=15...[NODE]
asn=34560	id=3   	Node	scanning on channel=20...[NODE]
asn=34560	id=4   	Node	scanning on channel=20...[NODE]
asn=34661	id=3   	Node	scanning on channel=26...[NODE]
asn=34661	id=4   	Node	scanning on channel=25...[NODE]
asn=34760	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=34762	id=4   	Node	scanning on channel=26...[NODE]
asn=34762	id=3   	Node	scanning on channel=25...[NODE]
asn=34863	id=4   	Node	scanning on channel=15...[NODE]
asn=34863	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=34863	id=3   	Node	scanning on channel=15...[NODE]
asn=34964	id=4   	Node	scanning on channel=25...[NODE]
asn=34964	id=3   	Node	scanning on channel=26...[NODE]
asn=35025	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35025	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35025	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35065	id=4   	Node	scanning on channel=15...[NODE]
asn=35065	id=3   	Node	scanning on channel=20...[NODE]
asn=35166	id=3   	Node	scanning on channel=15...[NODE]
asn=35267	id=4   	Node	scanning on channel=25...[NODE]
asn=35267	id=3   	Node	scanning on channel=25...[NODE]
asn=35368	id=4   	Node	scanning on channel=15...[NODE]
asn=35469	id=4   	Node	scanning on channel=25...[NODE]
asn=35469	id=3   	Node	scanning on channel=26...[NODE]
asn=35570	id=3   	Node	scanning on channel=25...[NODE]
asn=35671	id=4   	Node	scanning on channel=15...[NODE]
asn=35671	id=3   	Node	scanning on channel=20...[NODE]
asn=35696	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=35696	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=35696	id=2   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=35696	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=35696	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=35696	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=35696	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=35696	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=35696	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 19], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=35696	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=35696	id=1   	App	rx app packet seqnum=19 from=2 at cell [ts: 1, co: 1][NODE]
asn=35696	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=35696	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=35696	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=35772	id=4   	Node	scanning on channel=26...[NODE]
asn=35772	id=3   	Node	scanning on channel=25...[NODE]
asn=35782	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35826	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=35873	id=3   	Node	scanning on channel=15...[NODE]
asn=35873	id=4   	Node	scanning on channel=15...[NODE]
asn=35974	id=3   	Node	scanning on channel=20...[NODE]
asn=35974	id=4   	Node	scanning on channel=25...[NODE]
asn=36001	id=-1  	Main	360 seconds, progress 30.00%[SIMULATOR]
asn=36001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=36001	id=-1  	Main	joined_routing/joined_tsch/total=2/2/4 [ROUTE]
asn=36001	id=-1  	TSCH	Periodic process called for [Node]
asn=36001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=1   	TSCH	stats: {"idle_listen":21555,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":19,"tx_data":26,"tx_data_rx_ack":0}[NODE]
asn=36001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=2   	TSCH	stats: {"idle_listen":10399,"channel_scan":9955,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":19}[NODE]
asn=36001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=36001	id=4   	TSCH	stats: {"idle_listen":0,"channel_scan":36000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=36075	id=3   	Node	scanning on channel=26...[NODE]
asn=36176	id=4   	Node	scanning on channel=20...[NODE]
asn=36277	id=3   	Node	scanning on channel=15...[NODE]
asn=36378	id=3   	Node	scanning on channel=25...[NODE]
asn=36378	id=4   	Node	scanning on channel=25...[NODE]
asn=36405	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36405	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=36405	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36420	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=36479	id=3   	Node	scanning on channel=20...[NODE]
asn=36479	id=4   	Node	scanning on channel=20...[NODE]
asn=36580	id=4   	Node	scanning on channel=15...[NODE]
asn=36607	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=36607	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=36607	id=2   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=36607	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36607	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=36607	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=36607	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=36607	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=36607	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 20], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=36607	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=36611	id=1   	App	rx app packet seqnum=20 from=2 at cell [ts: 1, co: 1][NODE]
asn=36611	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=36611	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=36611	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36681	id=4   	Node	scanning on channel=20...[NODE]
asn=36782	id=4   	Node	scanning on channel=15...[NODE]
asn=36883	id=4   	Node	scanning on channel=25...[NODE]
asn=36984	id=4   	Node	scanning on channel=20...[NODE]
asn=37125	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=37186	id=4   	Node	scanning on channel=25...[NODE]
asn=37186	id=3   	Node	scanning on channel=15...[NODE]
asn=37200	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=37233	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=37233	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=37233	id=2   	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=37233	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37233	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=37233	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=37233	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=37233	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=37233	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 21], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=37233	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=37236	id=1   	App	rx app packet seqnum=21 from=2 at cell [ts: 1, co: 1][NODE]
asn=37236	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=37236	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=37236	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37388	id=3   	Node	scanning on channel=26...[NODE]
asn=37489	id=4   	Node	scanning on channel=15...[NODE]
asn=37489	id=3   	Node	scanning on channel=25...[NODE]
asn=37590	id=4   	Node	scanning on channel=26...[NODE]
asn=37691	id=4   	Node	scanning on channel=25...[NODE]
asn=37691	id=3   	Node	scanning on channel=15...[NODE]
asn=37740	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37740	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=37740	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37792	id=4   	Node	scanning on channel=15...[NODE]
asn=37893	id=4   	Node	scanning on channel=20...[NODE]
asn=37893	id=3   	Node	scanning on channel=26...[NODE]
asn=37994	id=4   	Node	scanning on channel=25...[NODE]
asn=37994	id=3   	Node	scanning on channel=20...[NODE]
asn=38095	id=4   	Node	scanning on channel=20...[NODE]
asn=38095	id=3   	Node	scanning on channel=25...[NODE]
asn=38196	id=4   	Node	scanning on channel=15...[NODE]
asn=38196	id=3   	Node	scanning on channel=15...[NODE]
asn=38297	id=4   	Node	scanning on channel=26...[NODE]
asn=38297	id=3   	Node	scanning on channel=26...[NODE]
asn=38320	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=38398	id=4   	Node	scanning on channel=25...[NODE]
asn=38398	id=3   	Node	scanning on channel=20...[NODE]
asn=38499	id=4   	Node	scanning on channel=26...[NODE]
asn=38499	id=3   	Node	scanning on channel=25...[NODE]
asn=38701	id=3   	Node	scanning on channel=20...[NODE]
asn=38701	id=4   	Node	scanning on channel=15...[NODE]
asn=38802	id=3   	Node	scanning on channel=25...[NODE]
asn=38903	id=3   	Node	scanning on channel=26...[NODE]
asn=38903	id=4   	Node	scanning on channel=20...[NODE]
asn=38985	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=38985	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=38985	id=2   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=38985	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38985	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=38985	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=38985	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=38985	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=38985	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 22], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=38985	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=38986	id=1   	App	rx app packet seqnum=22 from=2 at cell [ts: 1, co: 1][NODE]
asn=38986	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=38986	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=38986	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38991	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=38993	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39004	id=3   	Node	scanning on channel=15...[NODE]
asn=39105	id=4   	Node	scanning on channel=26...[NODE]
asn=39105	id=3   	Node	scanning on channel=25...[NODE]
asn=39206	id=4   	Node	scanning on channel=15...[NODE]
asn=39206	id=3   	Node	scanning on channel=26...[NODE]
asn=39307	id=4   	Node	scanning on channel=26...[NODE]
asn=39307	id=3   	Node	scanning on channel=25...[NODE]
asn=39325	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39325	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39325	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=39408	id=3   	Node	scanning on channel=15...[NODE]
asn=39509	id=3   	Node	scanning on channel=26...[NODE]
asn=39610	id=4   	Node	scanning on channel=15...[NODE]
asn=39711	id=4   	Node	scanning on channel=26...[NODE]
asn=39711	id=3   	Node	scanning on channel=20...[NODE]
asn=39801	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=39812	id=3   	Node	scanning on channel=15...[NODE]
asn=39812	id=4   	Node	scanning on channel=25...[NODE]
asn=39913	id=3   	Node	scanning on channel=25...[NODE]
asn=39913	id=4   	Node	scanning on channel=20...[NODE]
asn=39946	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=39946	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=39946	id=2   	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=39946	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=39946	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=39946	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=39946	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=39946	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=39946	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 23], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=39946	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=39946	id=1   	App	rx app packet seqnum=23 from=2 at cell [ts: 1, co: 1][NODE]
asn=39946	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=39946	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=39946	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40014	id=3   	Node	scanning on channel=26...[NODE]
asn=40014	id=4   	Node	scanning on channel=15...[NODE]
asn=40115	id=3   	Node	scanning on channel=25...[NODE]
asn=40149	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40216	id=3   	Node	scanning on channel=26...[NODE]
asn=40216	id=4   	Node	scanning on channel=20...[NODE]
asn=40317	id=3   	Node	scanning on channel=25...[NODE]
asn=40317	id=4   	Node	scanning on channel=25...[NODE]
asn=40418	id=3   	Node	scanning on channel=15...[NODE]
asn=40418	id=4   	Node	scanning on channel=26...[NODE]
asn=40519	id=3   	Node	scanning on channel=25...[NODE]
asn=40519	id=4   	Node	scanning on channel=20...[NODE]
asn=40535	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40535	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40535	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40585	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=40620	id=3   	Node	scanning on channel=20...[NODE]
asn=40620	id=4   	Node	scanning on channel=25...[NODE]
asn=40721	id=3   	Node	scanning on channel=15...[NODE]
asn=40721	id=4   	Node	scanning on channel=20...[NODE]
asn=40822	id=3   	Node	scanning on channel=26...[NODE]
asn=40822	id=4   	Node	scanning on channel=26...[NODE]
asn=40900	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=40900	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=40900	id=2   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=40900	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=40900	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=40900	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=40900	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=40900	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=40900	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 24], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=40900	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=40901	id=1   	App	rx app packet seqnum=24 from=2 at cell [ts: 1, co: 1][NODE]
asn=40901	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=40901	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=40901	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=40923	id=3   	Node	scanning on channel=15...[NODE]
asn=40923	id=4   	Node	scanning on channel=25...[NODE]
asn=41024	id=3   	Node	scanning on channel=25...[NODE]
asn=41024	id=4   	Node	scanning on channel=26...[NODE]
asn=41050	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=41125	id=4   	Node	scanning on channel=15...[NODE]
asn=41125	id=3   	Node	scanning on channel=15...[NODE]
asn=41226	id=4   	Node	scanning on channel=26...[NODE]
asn=41226	id=3   	Node	scanning on channel=26...[NODE]
asn=41327	id=4   	Node	scanning on channel=15...[NODE]
asn=41327	id=3   	Node	scanning on channel=20...[NODE]
asn=41428	id=4   	Node	scanning on channel=25...[NODE]
asn=41428	id=3   	Node	scanning on channel=25...[NODE]
asn=41529	id=4   	Node	scanning on channel=26...[NODE]
asn=41529	id=3   	Node	scanning on channel=20...[NODE]
asn=41731	id=4   	Node	scanning on channel=15...[NODE]
asn=41731	id=3   	Node	scanning on channel=15...[NODE]
asn=41832	id=4   	Node	scanning on channel=20...[NODE]
asn=41898	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=41898	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=41898	id=2   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=41898	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=41898	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=41898	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=41898	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=41898	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
