asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\exampleTegveer\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-12_11-13-13\config.json[MAIN]
asn=27884	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27884	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27884	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 4], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=27884	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27884	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 4 channel offset: 4 acked=false[NODE]
asn=27888	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=27888	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27888	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27888	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27888	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27888	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27888	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 4], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=27888	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27888	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=27888	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27888	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27892	id=1   	App	rx app packet seqnum=4 from=4 at cell [ts: 2, co: 2][NODE]
asn=27892	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=27892	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27892	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27899	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=2 seqnum=4 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=27899	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27899	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28183	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28183	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=28183	id=3   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=28183	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28183	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28183	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28183	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 4], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=28183	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28183	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=28183	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28183	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=28183	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28183	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28183	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28183	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 4], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=28183	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28183	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=28183	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28183	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28187	id=1   	App	rx app packet seqnum=4 from=3 at cell [ts: 2, co: 2][NODE]
asn=28187	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=28187	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28187	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28355	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28355	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=28355	id=3   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=28355	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28355	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28355	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28355	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 5], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=28355	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28358	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=28358	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28358	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=28358	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28358	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28358	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28358	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 5], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=28358	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28358	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=28358	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28358	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28362	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=28367	id=1   	App	rx app packet seqnum=5 from=3 at cell [ts: 2, co: 2][NODE]
asn=28367	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=28367	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28367	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28555	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28555	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28572	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28572	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=28572	id=2   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=28572	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28572	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28572	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28572	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 9], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=28572	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28572	id=1   	App	rx app packet seqnum=9 from=2 at cell [ts: 2, co: 2][NODE]
asn=28572	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=28582	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=9 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=28587	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=3 seqnum=9 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=28587	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28587	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29036	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29036	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=29036	id=4   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=29036	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29036	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29036	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29036	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 5], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=29036	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29039	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=29039	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29039	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=29039	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29039	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29039	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29039	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 5], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=29039	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29039	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=29039	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29039	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29040	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29040	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29043	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=29053	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=29068	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=3 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=29070	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29070	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29070	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29098	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=29098	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29098	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=29098	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29098	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29098	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29098	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 5], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=29098	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29098	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=4 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=29098	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29098	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29102	id=1   	App	rx app packet seqnum=5 from=4 at cell [ts: 2, co: 2][NODE]
asn=29102	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=29102	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29102	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29459	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29459	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=29459	id=2   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=29459	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29459	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29459	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29459	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=29459	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29462	id=1   	App	rx app packet seqnum=10 from=2 at cell [ts: 2, co: 2][NODE]
asn=29462	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=29462	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29462	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29835	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29835	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30001	id=-1  	Main	300 seconds, progress 25.00%[SIMULATOR]
asn=30001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=30001	id=-1  	Main	joined_routing/joined_tsch/total=4/4/4 [ROUTE]
asn=30001	id=-1  	TSCH	Periodic process called for [Node]
asn=30001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=1   	TSCH	stats: {"idle_listen":11953,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":26,"tx_data":21,"tx_data_rx_ack":0}[NODE]
asn=30001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=2   	TSCH	stats: {"idle_listen":6780,"channel_scan":18620,"rx_data":0,"rx_data_tx_ack":11,"tx_data":6,"tx_data_rx_ack":31}[NODE]
asn=30001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=3   	TSCH	stats: {"idle_listen":4318,"channel_scan":22755,"rx_data":0,"rx_data_tx_ack":6,"tx_data":5,"tx_data_rx_ack":18}[NODE]
asn=30001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=4   	TSCH	stats: {"idle_listen":2454,"channel_scan":23840,"rx_data":0,"rx_data_tx_ack":0,"tx_data":4,"tx_data_rx_ack":6}[NODE]
asn=30005	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30005	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30092	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30092	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=30092	id=4   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=30092	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30092	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30092	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30092	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 6], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=30092	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30094	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30094	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30094	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=30094	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30094	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30094	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30094	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 6], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30094	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30094	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=30094	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30094	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30098	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30098	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30098	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30098	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30098	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30098	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30098	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 6], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30098	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30098	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=30101	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30101	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=30101	id=3   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=30101	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30101	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30101	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30101	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 6], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30101	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30102	id=1   	App	rx app packet seqnum=6 from=4 at cell [ts: 2, co: 2][NODE]
asn=30102	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30102	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30102	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30108	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=2 seqnum=6 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30108	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30108	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30113	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30113	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30113	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30113	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30113	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30113	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30113	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 6], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30113	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30113	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30113	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30113	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30117	id=1   	App	rx app packet seqnum=6 from=3 at cell [ts: 2, co: 2][NODE]
asn=30117	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30117	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30117	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30245	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30245	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=30245	id=3   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=30245	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30245	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30245	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30245	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 7], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30245	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30248	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30248	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30248	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30248	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30248	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30248	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30248	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 7], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30248	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30248	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=30252	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=30253	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=7 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30253	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30253	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30257	id=1   	App	rx app packet seqnum=7 from=3 at cell [ts: 2, co: 2][NODE]
asn=30257	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=2 seqnum=7 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30257	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30257	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30365	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30365	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30365	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30390	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30390	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31235	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31235	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31386	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31386	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31386	id=2   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=31386	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31386	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31386	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31386	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 11], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=31386	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31387	id=1   	App	rx app packet seqnum=11 from=2 at cell [ts: 2, co: 2][NODE]
asn=31387	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=11 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=31387	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31387	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31390	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31390	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31830	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31830	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31830	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31846	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31846	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=31846	id=3   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=31846	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31846	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31846	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31846	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 8], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=31846	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31848	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=31848	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31848	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31848	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31848	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31848	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31848	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 8], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=31848	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31848	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=31848	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31848	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31852	id=1   	App	rx app packet seqnum=8 from=3 at cell [ts: 2, co: 2][NODE]
asn=31852	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=31852	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31852	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31867	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31867	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=31867	id=4   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
