asn=0    	id=-1  	Main	copying configuration file E:\test-projects\TSCH_experiment\examples\twoNodeExmp\configManual.json to output directory E:\test-projects\TSCH_experiment\results\2022-01-19_14-50-54\configManual.json[MAIN]
asn=25665	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=25665	id=3   	Node	update time source called [NODE]
asn=25665	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=25665	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25665	id=3   	Node	Start method called from Manual Routing for 3
asn=25665	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=25665	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=25665	id=3   	Node	Reading routes for Node 3 [ROUTING MANUAL]
asn=25665	id=3   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=25665	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25665	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25665	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25665	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25672	id=2   	Node	scanning on channel=26...[NODE]
asn=25676	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=25773	id=2   	Node	scanning on channel=20...[NODE]
asn=25975	id=2   	Node	scanning on channel=25...[NODE]
asn=26076	id=2   	Node	scanning on channel=20...[NODE]
asn=26177	id=2   	Node	scanning on channel=26...[NODE]
asn=26278	id=2   	Node	scanning on channel=25...[NODE]
asn=26356	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=26379	id=2   	Node	scanning on channel=20...[NODE]
asn=26480	id=2   	Node	scanning on channel=25...[NODE]
asn=26545	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26545	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=26545	id=4   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=26545	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26545	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26545	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26545	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=26545	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=26545	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 16], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=26545	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26548	id=1   	App	rx app packet seqnum=16 from=4 at cell [ts: 3, co: 3][NODE]
asn=26548	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=26548	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26548	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26581	id=2   	Node	scanning on channel=15...[NODE]
asn=26682	id=2   	Node	scanning on channel=26...[NODE]
asn=26694	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26694	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=26694	id=3   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=26694	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26694	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26694	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26694	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=26694	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=26694	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 7], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=26694	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26696	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26701	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26716	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26721	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26721	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=26721	id=4   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=26721	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26721	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26721	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26721	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=26721	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=26721	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 17], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=26721	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26723	id=1   	App	rx app packet seqnum=17 from=4 at cell [ts: 3, co: 3][NODE]
asn=26723	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=26723	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26723	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26756	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26783	id=2   	Node	scanning on channel=25...[NODE]
asn=26821	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=5 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26871	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=6 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26884	id=2   	Node	scanning on channel=15...[NODE]
asn=26911	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=7 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=26956	id=3   	App	dropping app packet seqnum=7 for=1 to=1: tx_limit=8 reached[NODE]
asn=26956	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=8 seqnum=7 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=26956	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26956	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26985	id=2   	Node	scanning on channel=20...[NODE]
asn=27086	id=2   	Node	scanning on channel=15...[NODE]
asn=27115	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27115	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27115	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27115	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27187	id=2   	Node	scanning on channel=26...[NODE]
asn=27199	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27199	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27199	id=3   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=27199	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27199	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27199	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27199	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=27199	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=27199	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 8], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=27199	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27201	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27261	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27288	id=2   	Node	scanning on channel=20...[NODE]
asn=27331	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27389	id=2   	Node	scanning on channel=25...[NODE]
asn=27391	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27426	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=5 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27446	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=6 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27490	id=2   	Node	scanning on channel=26...[NODE]
asn=27491	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=7 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=27515	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27571	id=3   	App	dropping app packet seqnum=8 for=1 to=1: tx_limit=8 reached[NODE]
asn=27571	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=8 seqnum=8 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=27571	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27571	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27591	id=2   	Node	scanning on channel=15...[NODE]
asn=27692	id=2   	Node	scanning on channel=25...[NODE]
asn=27793	id=2   	Node	scanning on channel=15...[NODE]
asn=27894	id=2   	Node	scanning on channel=25...[NODE]
asn=27995	id=2   	Node	scanning on channel=20...[NODE]
asn=28197	id=2   	Node	scanning on channel=26...[NODE]
asn=28298	id=2   	Node	scanning on channel=20...[NODE]
asn=28399	id=2   	Node	scanning on channel=15...[NODE]
asn=28500	id=2   	Node	scanning on channel=26...[NODE]
asn=28601	id=2   	Node	scanning on channel=15...[NODE]
asn=28666	id=3   	Node	send keepalive packet to=1[NODE]
asn=28666	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28666	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28666	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28666	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=28666	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=28666	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=28666	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28666	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28705	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28705	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28705	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28705	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28741	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28785	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28785	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=28785	id=3   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=28785	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28785	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28785	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28785	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=28785	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=28785	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 9], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=28785	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28803	id=2   	Node	scanning on channel=20...[NODE]
asn=28811	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28826	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28866	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=5 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28876	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=6 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28904	id=2   	Node	scanning on channel=25...[NODE]
asn=28906	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=7 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=28986	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=8 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=28986	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28986	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28986	id=3   	Node	keepalive packet sent: failed, to=1[NODE]
asn=29005	id=2   	Node	scanning on channel=15...[NODE]
asn=29016	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=29016	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29066	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29106	id=2   	Node	scanning on channel=26...[NODE]
asn=29131	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29136	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29141	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=5 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29207	id=2   	Node	scanning on channel=25...[NODE]
asn=29211	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=6 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29246	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=7 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29271	id=3   	App	dropping app packet seqnum=9 for=1 to=1: tx_limit=8 reached[NODE]
asn=29271	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=8 seqnum=9 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=29271	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29271	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29308	id=2   	Node	scanning on channel=20...[NODE]
asn=29459	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29459	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=29459	id=3   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=29459	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29459	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29459	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29459	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=29459	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=29459	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 10], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=29459	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29461	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29481	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29491	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29510	id=2   	Node	scanning on channel=26...[NODE]
asn=29526	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29596	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=5 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29631	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=6 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29661	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=7 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=29681	id=3   	App	dropping app packet seqnum=10 for=1 to=1: tx_limit=8 reached[NODE]
asn=29681	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=8 seqnum=10 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=29681	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29681	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29712	id=2   	Node	scanning on channel=20...[NODE]
asn=29813	id=2   	Node	scanning on channel=25...[NODE]
asn=29896	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=29955	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29955	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29955	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29955	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30001	id=-1  	Main	300 seconds, progress 25.00%[SIMULATOR]
asn=30001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=30001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/4 [ROUTE]
asn=30001	id=-1  	TSCH	Periodic process called for [Node]
asn=30001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=1   	TSCH	stats: {"idle_listen":17959,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":19,"tx_data":22,"tx_data_rx_ack":0}[NODE]
asn=30001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=2   	TSCH	stats: {"idle_listen":0,"channel_scan":30000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=30001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=3   	TSCH	stats: {"idle_listen":6430,"channel_scan":13665,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":104}[NODE]
asn=30001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=4   	TSCH	stats: {"idle_listen":11979,"channel_scan":5,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":19}[NODE]
asn=30015	id=2   	Node	scanning on channel=15...[NODE]
asn=30116	id=2   	Node	scanning on channel=25...[NODE]
asn=30318	id=2   	Node	scanning on channel=26...[NODE]
asn=30419	id=2   	Node	scanning on channel=20...[NODE]
asn=30520	id=2   	Node	scanning on channel=26...[NODE]
asn=30603	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=30621	id=2   	Node	scanning on channel=20...[NODE]
asn=30656	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30656	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30656	id=4   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=30656	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30656	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30656	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30656	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=30656	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=30656	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 18], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30656	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30658	id=1   	App	rx app packet seqnum=18 from=4 at cell [ts: 3, co: 3][NODE]
asn=30658	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30658	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30658	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30823	id=2   	Node	scanning on channel=26...[NODE]
asn=30847	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30847	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30847	id=3   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=30847	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30847	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30847	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30847	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=30847	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=30847	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 11], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=30847	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30851	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=30916	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=30924	id=2   	Node	scanning on channel=20...[NODE]
asn=30981	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31021	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31081	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=5 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31091	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31091	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31091	id=4   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=31091	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31091	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31091	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31091	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=31091	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=31091	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 19], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=31091	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31091	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=6 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31093	id=1   	App	rx app packet seqnum=19 from=4 at cell [ts: 3, co: 3][NODE]
asn=31093	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=31093	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31093	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31126	id=2   	Node	scanning on channel=25...[NODE]
asn=31126	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=7 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31181	id=3   	App	dropping app packet seqnum=11 for=1 to=1: tx_limit=8 reached[NODE]
asn=31181	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=8 seqnum=11 packet buffer: timeslot: 1 channel offset: 2 acked=false, remove packet[NODE]
asn=31181	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31181	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31227	id=2   	Node	scanning on channel=26...[NODE]
asn=31250	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31250	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31250	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31250	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31328	id=2   	Node	scanning on channel=25...[NODE]
asn=31345	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31345	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31345	id=3   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=31345	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31345	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31345	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31345	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=31345	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 1, co: 2]
asn=31345	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 12], channel offset=2 timeslot=1[SCHEDULER NEW]
asn=31345	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31346	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=12 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31356	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=12 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31376	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=12 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=31381	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=12 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
