asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\hierarchical_node_13\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2021-12-16_01-51-23\config.json[MAIN]
asn=200  	id=13  	Node	scanning on channel=25...[NODE]
asn=200  	id=3   	Node	scanning on channel=25...[NODE]
asn=200  	id=7   	Node	scanning on channel=20...[NODE]
asn=200  	id=4   	Node	scanning on channel=20...[NODE]
asn=200  	id=6   	Node	scanning on channel=15...[NODE]
asn=200  	id=5   	Node	scanning on channel=26...[NODE]
asn=200  	id=11  	Node	scanning on channel=26...[NODE]
asn=200  	id=2   	Node	scanning on channel=25...[NODE]
asn=200  	id=9   	Node	scanning on channel=20...[NODE]
asn=301  	id=9   	Node	scanning on channel=15...[NODE]
asn=301  	id=4   	Node	scanning on channel=26...[NODE]
asn=301  	id=13  	Node	scanning on channel=26...[NODE]
asn=301  	id=3   	Node	scanning on channel=20...[NODE]
asn=301  	id=8   	Node	scanning on channel=25...[NODE]
asn=301  	id=11  	Node	scanning on channel=20...[NODE]
asn=402  	id=6   	Node	scanning on channel=26...[NODE]
asn=402  	id=5   	Node	scanning on channel=20...[NODE]
asn=402  	id=13  	Node	scanning on channel=20...[NODE]
asn=402  	id=9   	Node	scanning on channel=26...[NODE]
asn=402  	id=7   	Node	scanning on channel=25...[NODE]
asn=402  	id=10  	Node	scanning on channel=15...[NODE]
asn=402  	id=12  	Node	scanning on channel=26...[NODE]
asn=402  	id=4   	Node	scanning on channel=15...[NODE]
asn=503  	id=3   	Node	scanning on channel=26...[NODE]
asn=503  	id=8   	Node	scanning on channel=15...[NODE]
asn=503  	id=6   	Node	scanning on channel=15...[NODE]
asn=503  	id=7   	Node	scanning on channel=15...[NODE]
asn=503  	id=9   	Node	scanning on channel=25...[NODE]
asn=503  	id=2   	Node	scanning on channel=26...[NODE]
asn=503  	id=11  	Node	scanning on channel=26...[NODE]
asn=503  	id=12  	Node	scanning on channel=25...[NODE]
asn=503  	id=4   	Node	scanning on channel=26...[NODE]
asn=604  	id=12  	Node	scanning on channel=20...[NODE]
asn=604  	id=4   	Node	scanning on channel=20...[NODE]
asn=604  	id=5   	Node	scanning on channel=25...[NODE]
asn=604  	id=3   	Node	scanning on channel=20...[NODE]
asn=604  	id=7   	Node	scanning on channel=26...[NODE]
asn=604  	id=8   	Node	scanning on channel=26...[NODE]
asn=604  	id=10  	Node	scanning on channel=25...[NODE]
asn=604  	id=11  	Node	scanning on channel=15...[NODE]
asn=604  	id=2   	Node	scanning on channel=20...[NODE]
asn=604  	id=9   	Node	scanning on channel=15...[NODE]
asn=604  	id=13  	Node	scanning on channel=26...[NODE]
asn=705  	id=9   	Node	scanning on channel=20...[NODE]
asn=705  	id=12  	Node	scanning on channel=25...[NODE]
asn=705  	id=7   	Node	scanning on channel=20...[NODE]
asn=705  	id=4   	Node	scanning on channel=26...[NODE]
asn=705  	id=3   	Node	scanning on channel=25...[NODE]
asn=705  	id=5   	Node	scanning on channel=15...[NODE]
asn=705  	id=2   	Node	scanning on channel=25...[NODE]
asn=705  	id=11  	Node	scanning on channel=20...[NODE]
asn=705  	id=6   	Node	scanning on channel=25...[NODE]
asn=705  	id=10  	Node	scanning on channel=20...[NODE]
asn=806  	id=10  	Node	scanning on channel=25...[NODE]
asn=806  	id=9   	Node	scanning on channel=25...[NODE]
asn=806  	id=7   	Node	scanning on channel=25...[NODE]
asn=806  	id=13  	Node	scanning on channel=15...[NODE]
asn=806  	id=12  	Node	scanning on channel=15...[NODE]
asn=806  	id=8   	Node	scanning on channel=15...[NODE]
asn=806  	id=11  	Node	scanning on channel=25...[NODE]
asn=806  	id=3   	Node	scanning on channel=20...[NODE]
asn=806  	id=5   	Node	scanning on channel=20...[NODE]
asn=907  	id=5   	Node	scanning on channel=25...[NODE]
asn=907  	id=13  	Node	scanning on channel=26...[NODE]
asn=907  	id=6   	Node	scanning on channel=20...[NODE]
asn=907  	id=9   	Node	scanning on channel=15...[NODE]
asn=907  	id=2   	Node	scanning on channel=20...[NODE]
asn=907  	id=11  	Node	scanning on channel=15...[NODE]
asn=907  	id=8   	Node	scanning on channel=26...[NODE]
asn=1008 	id=12  	Node	scanning on channel=26...[NODE]
asn=1008 	id=8   	Node	scanning on channel=25...[NODE]
asn=1008 	id=10  	Node	scanning on channel=15...[NODE]
asn=1008 	id=3   	Node	scanning on channel=25...[NODE]
asn=1008 	id=7   	Node	scanning on channel=20...[NODE]
asn=1008 	id=5   	Node	scanning on channel=20...[NODE]
asn=1008 	id=6   	Node	scanning on channel=25...[NODE]
asn=1008 	id=13  	Node	scanning on channel=25...[NODE]
asn=1008 	id=11  	Node	scanning on channel=20...[NODE]
asn=1008 	id=2   	Node	scanning on channel=26...[NODE]
asn=1008 	id=9   	Node	scanning on channel=20...[NODE]
asn=1008 	id=4   	Node	scanning on channel=25...[NODE]
asn=1109 	id=9   	Node	scanning on channel=25...[NODE]
asn=1109 	id=5   	Node	scanning on channel=15...[NODE]
asn=1109 	id=12  	Node	scanning on channel=15...[NODE]
asn=1109 	id=7   	Node	scanning on channel=25...[NODE]
asn=1109 	id=8   	Node	scanning on channel=20...[NODE]
asn=1109 	id=3   	Node	scanning on channel=15...[NODE]
asn=1109 	id=10  	Node	scanning on channel=25...[NODE]
asn=1109 	id=2   	Node	scanning on channel=15...[NODE]
asn=1109 	id=6   	Node	scanning on channel=26...[NODE]
asn=1109 	id=13  	Node	scanning on channel=26...[NODE]
asn=1210 	id=6   	Node	scanning on channel=25...[NODE]
asn=1210 	id=13  	Node	scanning on channel=25...[NODE]
asn=1210 	id=9   	Node	scanning on channel=20...[NODE]
asn=1210 	id=7   	Node	scanning on channel=20...[NODE]
asn=1210 	id=11  	Node	scanning on channel=26...[NODE]
asn=1210 	id=2   	Node	scanning on channel=20...[NODE]
asn=1210 	id=3   	Node	scanning on channel=26...[NODE]
asn=1210 	id=10  	Node	scanning on channel=15...[NODE]
asn=1311 	id=3   	Node	scanning on channel=15...[NODE]
asn=1311 	id=4   	Node	scanning on channel=20...[NODE]
asn=1311 	id=6   	Node	scanning on channel=26...[NODE]
asn=1311 	id=7   	Node	scanning on channel=25...[NODE]
asn=1311 	id=13  	Node	scanning on channel=15...[NODE]
asn=1311 	id=8   	Node	scanning on channel=25...[NODE]
asn=1311 	id=2   	Node	scanning on channel=15...[NODE]
asn=1311 	id=11  	Node	scanning on channel=15...[NODE]
asn=1311 	id=5   	Node	scanning on channel=26...[NODE]
asn=1412 	id=5   	Node	scanning on channel=20...[NODE]
asn=1412 	id=13  	Node	scanning on channel=20...[NODE]
asn=1412 	id=3   	Node	scanning on channel=20...[NODE]
asn=1412 	id=7   	Node	scanning on channel=20...[NODE]
asn=1412 	id=10  	Node	scanning on channel=25...[NODE]
asn=1412 	id=4   	Node	scanning on channel=15...[NODE]
asn=1412 	id=11  	Node	scanning on channel=26...[NODE]
asn=1412 	id=2   	Node	scanning on channel=20...[NODE]
asn=1412 	id=9   	Node	scanning on channel=26...[NODE]
asn=1513 	id=8   	Node	scanning on channel=26...[NODE]
asn=1513 	id=10  	Node	scanning on channel=26...[NODE]
asn=1513 	id=12  	Node	scanning on channel=25...[NODE]
asn=1513 	id=7   	Node	scanning on channel=15...[NODE]
asn=1513 	id=5   	Node	scanning on channel=15...[NODE]
asn=1513 	id=3   	Node	scanning on channel=25...[NODE]
asn=1513 	id=13  	Node	scanning on channel=25...[NODE]
asn=1513 	id=11  	Node	scanning on channel=25...[NODE]
asn=1513 	id=6   	Node	scanning on channel=20...[NODE]
asn=1513 	id=4   	Node	scanning on channel=25...[NODE]
asn=1536 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=1536 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=1613 	id=4   	Node	scanning on channel=20...[NODE]
asn=1613 	id=5   	Node	scanning on channel=20...[NODE]
asn=1613 	id=7   	Node	scanning on channel=20...[NODE]
asn=1613 	id=12  	Node	scanning on channel=20...[NODE]
asn=1613 	id=10  	Node	scanning on channel=20...[NODE]
asn=1613 	id=2   	Node	scanning on channel=25...[NODE]
asn=1613 	id=13  	Node	scanning on channel=26...[NODE]
asn=1713 	id=3   	Node	scanning on channel=26...[NODE]
asn=1713 	id=8   	Node	scanning on channel=25...[NODE]
asn=1713 	id=4   	Node	scanning on channel=26...[NODE]
asn=1713 	id=7   	Node	scanning on channel=25...[NODE]
asn=1713 	id=6   	Node	scanning on channel=25...[NODE]
asn=1713 	id=9   	Node	scanning on channel=20...[NODE]
asn=1713 	id=5   	Node	scanning on channel=26...[NODE]
asn=1713 	id=2   	Node	scanning on channel=26...[NODE]
asn=1713 	id=11  	Node	scanning on channel=15...[NODE]
asn=1713 	id=12  	Node	scanning on channel=26...[NODE]
asn=1713 	id=10  	Node	scanning on channel=26...[NODE]
asn=1813 	id=6   	Node	scanning on channel=20...[NODE]
asn=1813 	id=7   	Node	scanning on channel=20...[NODE]
asn=1813 	id=4   	Node	scanning on channel=15...[NODE]
asn=1813 	id=8   	Node	scanning on channel=15...[NODE]
asn=1813 	id=11  	Node	scanning on channel=25...[NODE]
asn=1813 	id=2   	Node	scanning on channel=20...[NODE]
asn=1813 	id=9   	Node	scanning on channel=15...[NODE]
asn=1813 	id=5   	Node	scanning on channel=20...[NODE]
asn=1913 	id=9   	Node	scanning on channel=25...[NODE]
asn=1913 	id=13  	Node	scanning on channel=20...[NODE]
asn=1913 	id=7   	Node	scanning on channel=26...[NODE]
asn=1913 	id=6   	Node	scanning on channel=26...[NODE]
asn=1913 	id=2   	Node	scanning on channel=25...[NODE]
asn=1913 	id=11  	Node	scanning on channel=15...[NODE]
asn=1913 	id=4   	Node	scanning on channel=25...[NODE]
asn=1913 	id=8   	Node	scanning on channel=26...[NODE]
asn=2013 	id=10  	Node	scanning on channel=15...[NODE]
asn=2013 	id=9   	Node	scanning on channel=15...[NODE]
asn=2013 	id=13  	Node	scanning on channel=25...[NODE]
asn=2013 	id=11  	Node	scanning on channel=20...[NODE]
asn=2013 	id=2   	Node	scanning on channel=26...[NODE]
asn=2013 	id=3   	Node	scanning on channel=15...[NODE]
asn=2013 	id=6   	Node	scanning on channel=15...[NODE]
asn=2113 	id=3   	Node	scanning on channel=26...[NODE]
asn=2113 	id=5   	Node	scanning on channel=15...[NODE]
asn=2113 	id=4   	Node	scanning on channel=26...[NODE]
asn=2113 	id=9   	Node	scanning on channel=20...[NODE]
asn=2213 	id=12  	Node	scanning on channel=20...[NODE]
asn=2213 	id=8   	Node	scanning on channel=20...[NODE]
asn=2213 	id=3   	Node	scanning on channel=25...[NODE]
asn=2213 	id=6   	Node	scanning on channel=20...[NODE]
asn=2213 	id=4   	Node	scanning on channel=25...[NODE]
asn=2213 	id=2   	Node	scanning on channel=20...[NODE]
asn=2213 	id=9   	Node	scanning on channel=26...[NODE]
asn=2213 	id=10  	Node	scanning on channel=26...[NODE]
asn=2313 	id=9   	Node	scanning on channel=25...[NODE]
asn=2313 	id=10  	Node	scanning on channel=20...[NODE]
asn=2313 	id=6   	Node	scanning on channel=26...[NODE]
asn=2313 	id=12  	Node	scanning on channel=15...[NODE]
asn=2313 	id=13  	Node	scanning on channel=20...[NODE]
asn=2313 	id=3   	Node	scanning on channel=26...[NODE]
asn=2313 	id=8   	Node	scanning on channel=25...[NODE]
asn=2313 	id=2   	Node	scanning on channel=26...[NODE]
asn=2313 	id=4   	Node	scanning on channel=20...[NODE]
asn=2313 	id=5   	Node	scanning on channel=20...[NODE]
asn=2413 	id=4   	Node	scanning on channel=15...[NODE]
asn=2413 	id=5   	Node	scanning on channel=26...[NODE]
asn=2413 	id=13  	Node	scanning on channel=25...[NODE]
asn=2413 	id=9   	Node	scanning on channel=20...[NODE]
asn=2413 	id=7   	Node	scanning on channel=20...[NODE]
asn=2413 	id=12  	Node	scanning on channel=26...[NODE]
asn=2413 	id=6   	Node	scanning on channel=25...[NODE]
asn=2413 	id=11  	Node	scanning on channel=26...[NODE]
asn=2413 	id=2   	Node	scanning on channel=15...[NODE]
asn=2413 	id=3   	Node	scanning on channel=20...[NODE]
asn=2413 	id=8   	Node	scanning on channel=20...[NODE]
asn=2513 	id=3   	Node	scanning on channel=15...[NODE]
asn=2513 	id=8   	Node	scanning on channel=15...[NODE]
asn=2513 	id=4   	Node	scanning on channel=25...[NODE]
asn=2513 	id=7   	Node	scanning on channel=25...[NODE]
asn=2513 	id=9   	Node	scanning on channel=25...[NODE]
asn=2513 	id=13  	Node	scanning on channel=15...[NODE]
