asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\exampleTegveer\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-05_23-57-18\config.json[MAIN]
asn=30005	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30005	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30005	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30011	id=1   	App	rx app packet seqnum=14 from=3 at cell [ts: 2, co: 2][NODE]
asn=30011	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30011	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30011	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30323	id=4   	Node	send keepalive packet to=3[NODE]
asn=30323	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30323	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30323	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30323	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: -1], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=30323	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30328	id=4   	Node	tx done from=4 source=4 to=3 destination=3 numtx=1 seqnum=-1 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=30328	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30328	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30389	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30389	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=30389	id=4   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=30389	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30389	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30389	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30389	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 3], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=30389	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30391	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30391	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30391	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=30391	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30391	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30391	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30391	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 3], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30391	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30391	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=30391	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30391	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30397	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30397	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30397	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30397	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30397	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30397	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30397	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 3], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30397	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30397	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30397	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30397	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30403	id=1   	App	rx app packet seqnum=3 from=4 at cell [ts: 2, co: 2][NODE]
asn=30403	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30403	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30403	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30605	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30605	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30605	id=2   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=30605	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30605	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30605	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30605	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 18], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30605	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30606	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=30613	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=30620	id=1   	App	rx app packet seqnum=18 from=2 at cell [ts: 2, co: 2][NODE]
asn=30620	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=3 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30620	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30620	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30728	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30728	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=30728	id=3   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=30728	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30728	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30728	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30728	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 15], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30728	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30733	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30733	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30733	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30733	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30733	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30733	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30733	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 15], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30733	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30733	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30733	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30733	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30739	id=1   	App	rx app packet seqnum=15 from=3 at cell [ts: 2, co: 2][NODE]
asn=30739	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30739	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30739	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31416	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31416	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31416	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31444	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31444	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31444	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31444	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31444	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31444	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31742	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31742	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=31742	id=3   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=31742	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31742	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31742	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31742	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 16], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=31742	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31748	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=31748	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31748	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31748	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31748	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31748	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31748	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 16], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=31748	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31748	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=31748	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31748	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31754	id=1   	App	rx app packet seqnum=16 from=3 at cell [ts: 2, co: 2][NODE]
asn=31754	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=31754	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31754	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31957	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31957	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=31957	id=4   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=31957	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31957	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31957	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31957	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 4], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=31957	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31959	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=31959	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31959	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=31959	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31959	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31959	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31959	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 4], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=31959	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31959	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=31959	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31959	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31965	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=31965	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31965	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31965	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31965	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31965	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31965	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 4], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=31965	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31965	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=31965	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=31965	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=31971	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=31984	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=31984	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=31984	id=2   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=31984	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=31984	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=31984	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=31984	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 19], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=31984	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=31985	id=1   	App	rx app packet seqnum=4 from=4 at cell [ts: 2, co: 2][NODE]
asn=31985	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=2 seqnum=4 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=31999	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=3 seqnum=4 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=32041	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=4 seqnum=4 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=32041	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32041	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32048	id=1   	App	rx app packet seqnum=19 from=2 at cell [ts: 2, co: 2][NODE]
asn=32048	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=32048	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32048	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32162	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32162	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=32162	id=4   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=32162	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32162	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32162	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32162	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 5], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=32162	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32162	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=32162	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32162	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=32162	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32162	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32162	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32162	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 5], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=32162	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32162	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=32162	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32162	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32168	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=32175	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=32175	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32175	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=32175	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32175	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32175	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32175	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 5], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=32175	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32175	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=2 seqnum=5 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=32175	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32175	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32181	id=1   	App	rx app packet seqnum=5 from=4 at cell [ts: 2, co: 2][NODE]
asn=32181	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=32181	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32181	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32669	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32669	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32788	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32788	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=32788	id=2   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=32788	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32788	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32788	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32788	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 20], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=32788	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32790	id=1   	App	rx app packet seqnum=20 from=2 at cell [ts: 2, co: 2][NODE]
asn=32790	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=32790	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32790	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32858	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32858	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32963	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32963	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32963	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32963	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32963	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33076	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33076	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33076	id=3   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=33076	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33076	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33076	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33076	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 17], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=33076	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33078	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33078	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33078	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=33078	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33078	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33078	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33078	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 17], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33078	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33078	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=33084	id=1   	App	rx app packet seqnum=17 from=3 at cell [ts: 2, co: 2][NODE]
asn=33084	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=33084	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33084	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33092	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=33099	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=3 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=33099	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33099	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33565	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33565	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=33565	id=4   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=33565	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33565	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33565	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33565	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 6], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=33565	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33569	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33569	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33569	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33569	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33569	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33569	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33569	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 6], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=33569	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33569	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 4 channel offset: 4 acked=false[NODE]
asn=33575	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33575	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33575	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=33575	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33575	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33575	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33575	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 6], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33575	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33575	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=33575	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33575	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33577	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33577	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=33577	id=2   	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=33577	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33577	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33577	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33577	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 21], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33577	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33581	id=1   	App	rx app packet seqnum=6 from=4 at cell [ts: 2, co: 2][NODE]
asn=33581	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=33581	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33581	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33583	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=2 seqnum=6 packet buffer: timeslot: 4 channel offset: 4 acked=false[NODE]
asn=33588	id=1   	App	rx app packet seqnum=21 from=2 at cell [ts: 2, co: 2][NODE]
