asn=0    	id=-1  	Main	copying configuration file E:\test-projects\TSCH_experiment\my_experiment\13NodeExp\configManual.json to output directory E:\test-projects\TSCH_experiment\results\2022-02-15_15-19-33\configManual.json[MAIN]
asn=3765 	id=3   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=3765 	id=3   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 3
asn=3765 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3765 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3765 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3819 	id=4   	Node	scanning on channel=20...[NODE]
asn=3920 	id=4   	Node	scanning on channel=26...[NODE]
asn=4021 	id=4   	Node	scanning on channel=15...[NODE]
asn=4122 	id=4   	Node	scanning on channel=20...[NODE]
asn=4200 	id=1   	Node	add neighbor id=3 [NODE]
asn=4200 	id=1   	Node	Add_route called from ensure neighbor
asn=4200 	id=2   	Node	add neighbor id=3 [NODE]
asn=4200 	id=2   	Node	Add_route called from ensure neighbor
asn=4200 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4200 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4221 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=4221 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=4221 	id=3   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=4221 	id=3   	Node	add neighbor id=1 [NODE]
asn=4221 	id=3   	Node	Add_route called from ensure neighbor
asn=4221 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4221 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=4221 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=4221 	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=4221 	id=3   	TSCH	Schedule: [src: 3, dest: 1, ts: 2, co: 2]
asn=4221 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 1], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=4221 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=4223 	id=4   	Node	scanning on channel=26...[NODE]
asn=4230 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=4   	Node	add neighbor id=1 [NODE]
asn=4230 	id=4   	Node	Add_route called from ensure neighbor
asn=4230 	id=4   	TSCH	joined/associated at 42.3 on receiving an EB packet from 1[NODE]
asn=4230 	id=4   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=4230 	id=4   	Node	update time source called [NODE]
asn=4230 	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=4230 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=4   	Node	Start method called from Manual Routing for 4
asn=4230 	id=4   	Node	Route File Read successfully [ROUTING MANUAL]
asn=4230 	id=4   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=4230 	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=4230 	id=4   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=4230 	id=4   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 4
asn=4230 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4230 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4230 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4232 	id=1   	App	rx app packet seqnum=1 from=3 at cell [ts: 2, co: 2][NODE]
asn=4232 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=4232 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4232 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4845 	id=1   	Node	add neighbor id=4 [NODE]
asn=4845 	id=1   	Node	Add_route called from ensure neighbor
asn=4845 	id=2   	Node	add neighbor id=4 [NODE]
asn=4845 	id=2   	Node	Add_route called from ensure neighbor
asn=4845 	id=3   	Node	add neighbor id=4 [NODE]
asn=4845 	id=3   	Node	Add_route called from ensure neighbor
asn=4845 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=4845 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5250 	id=4   	Node	add neighbor id=2 [NODE]
asn=5250 	id=4   	Node	Add_route called from ensure neighbor
asn=5250 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5250 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5490 	id=4   	Node	add neighbor id=3 [NODE]
asn=5490 	id=4   	Node	Add_route called from ensure neighbor
asn=5490 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5490 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5655 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5655 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5655 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5655 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5655 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5969 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=5969 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=5969 	id=4   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=5969 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5969 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=5969 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=5969 	id=4   	TSCH	Node: 4  length: 3 on packet ready
asn=5969 	id=4   	TSCH	Schedule: [src: 4, dest: 1, ts: 3, co: 3]
asn=5969 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 1], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=5969 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=5973 	id=1   	App	rx app packet seqnum=1 from=4 at cell [ts: 3, co: 3][NODE]
asn=5973 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=1 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=5973 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=5973 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6001 	id=-1  	Main	60 seconds, progress 5.00%[SIMULATOR]
asn=6001 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6001 	id=-1  	Main	joined_routing/joined_tsch/total=4/4/4 [ROUTE]
asn=6001 	id=-1  	TSCH	Periodic process called for [Node]
asn=6001 	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=1   	TSCH	stats: {"idle_listen":1592,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":3,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=2   	TSCH	stats: {"idle_listen":793,"channel_scan":15,"rx_data":0,"rx_data_tx_ack":0,"tx_data":4,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=3   	TSCH	stats: {"idle_listen":295,"channel_scan":3765,"rx_data":0,"rx_data_tx_ack":0,"tx_data":2,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=6001 	id=4   	TSCH	stats: {"idle_listen":234,"channel_scan":4230,"rx_data":0,"rx_data_tx_ack":0,"tx_data":1,"tx_data_rx_ack":1}[NODE]
asn=6435 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6435 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6570 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6570 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6591 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=6591 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=6591 	id=2   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=6591 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6591 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6591 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6591 	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=6591 	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=6591 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 2], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=6591 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=6601 	id=1   	App	rx app packet seqnum=2 from=2 at cell [ts: 1, co: 1][NODE]
asn=6601 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=2 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=6601 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6601 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6735 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=6735 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6766 	id=3   	Node	send keepalive packet to=2[NODE]
asn=6766 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=6766 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=6766 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=6766 	id=3   	TSCH	Node: 3  length: 3 on packet ready
asn=6766 	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=6766 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=7020 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7020 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7020 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7020 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7020 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7980 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=7980 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8025 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8025 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8040 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8040 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8520 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8520 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8520 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8520 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8520 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8659 	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8659 	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8659 	id=2   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=8659 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8659 	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8659 	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8659 	id=2   	TSCH	Node: 2  length: 3 on packet ready
asn=8659 	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=8659 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 3], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=8659 	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=8671 	id=1   	App	rx app packet seqnum=3 from=2 at cell [ts: 1, co: 1][NODE]
asn=8671 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=8671 	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=8671 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8964 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=8964 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=8964 	id=3   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=8964 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8964 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=8964 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=8964 	id=3   	TSCH	Node: 3  length: 3 on packet ready
